text,label
"Tocno iz tega razloga, ker lahko kdaj ginekolog izmeri napacno, pa bi potem naslednjic spet enake meritve dobil, pa zagnal paniko brez potrebe...",1
"Ja to sem tudi jaz prebrala, da se steje pri dvojckih za donosenost 38 teden ze..",1
"nosti z dvojcki je da bomo prej spoznale nase otrocke kot sicer Hehe metka ma saj ti si ze na koncu res..",1
"! Si me nasmejala  jaz sicer nimam se teh problemov..",1
"Je pa opazit, da dosti manj naredim kakor prej..",1
"Takoj se utrudim in zvecer pridem dobesedno mrtva.. Pa ce dalj casa hodim je tudi problem ker me zacne dol pritiskat..",1
"ampak saj bo ze no se malo..",1
"jem in tudi tehtat hrano..",1
"Je pa ful zamudno res ce zelis kam it..",1
"Pa pol ce kam gremo ali jaz mojemu tezim da moremo domov ker morem jest..",1
"Ali pa vzamem s sabo tupawer posodice pa jem kar tam kjer smo  kot da sem otrok pa nemorem pocakat heheheMoras pa bit res organiziran pa ne spuscat obroke..",1
"Ampak bom tudi to prezivela..",1
"Imas prav, kmalu bo vse drugace pa bomo pazli, da bodo otrocki jedli na 3 uri..",1
"Ne vec mi..",1
"Pol po moje ce bomo 3x na dan jedle bo super Super ze porodniska.",1
"polnit tiste papirje za csd in to..",1
"Da ne bom na koncu prepozna Hahaha to mi je pa zelo znano..",1
"Mene tudi vse takoj raznezi ali pa spravi v jok ce se kdo zadere name..",1
"Se takoj uzalim..",1
"Evo mene koncno iz pregleda danes  Imata vsak malo manj kot 2400 g, kar je menda cisto ok za ta cas.",1
"Sem se najbolj bala da bi puncka ostajala zadaj.",1
"Pozicija je ista, puncka A z glavo, fantek B sedi, tako da je mozno vaginalno v Lj verjetno.",1
"Sem komaj izprosila napotnico za pregled v lj v pdc, da se zmenimo in da me pogledajo.",1
"Se moram narocit pa da vidimo kaj bodo rekli. Sicer pa imam pregled pri svoji spet cez 14 dni, ce ne bo prej kaj akcije.",1
"sladkor na tesce, hemogram ...)/urin.",1
"Tako da sem kar vesela no, da sta oba zrastla.",1
"Moj trebuh pa ima nekje dimenzije 41. teden baje.",1
"Haha ja res smo kot otroci, da moramo na 3 ure jest.",1
"Potem bo pa verjetno res kriza...",1
"Ko bom mela priliko ko bosta spala se bom najedla za naprej in za nazaj, hehe.",1
"No saj mogoce bodo pa pridno spali in bomo imele dovolj casa za vse.",1
"Meni bo mami verjetno kuhala prve 3 tedne ali pa sestra.",1
"No ali pa moj, bomo videli ali bova imela oba dela z njima ali ne.",1
"Me dohitevas.",1
"Jaz po eni strani komaj cakam vozickanje in tisti cas, ko bom lahko laufala za njima in hodila na sprehode in se normalno gibala brez tiscanja dol  Res mi noro manjka gibanje.",1
"Oo metka to je pa res lepa teza! Tudi ce danes rodis, ne bo problemov super, da imas se dodatni pregled.",1
"A imas namen tam roditi? Porocaj kako bo bilo Jaz sem tudi ze cisto neucakana za pregled.",1
"Res najbolj me skrbi, da ne bi kaj ta sladkorna vplivala na rast mulckov..",1
"Valda bo, ce je do sedaj bilo Glede na to kako ju cutim, se mi zdi, da sta se obrnila na glavo.",1
"bol na spodnjem delu trebuha..",1
"Super, da si opravila se zadnje preglede krvi in brisa.",1
"Zdaj ubistvu samo se cakas in potem ctg-ji. Mislim, da si vse z dvojcki zelijo ko pridejo do nekje 36 tedna, da se pol kaj zacne samo od sebe.",1
"Je res naporno nosit ta trebuh  meni v prvi nosecnosti ni bilo pol toliko naporno res.",1
"Hahaha ja se moramo zdaj najest za naprej.",1
"Ampak meni zaradi trebuha ne pase dosti jest.",1
"Pac se mi zdi, da zdaj za hrano ni vec tolko prostora v zelodcu.",1
"zacetku pomagal moz..",1
"Je super kuhar in nasploh tatica in moz, tako da me ni niti malo strah kako bo.",1
"Sem v prvi nosecnosti delala plane kako bo, kje bo mala spala, kako bo jedla, kdaj bo jedla..",1
"In se je vse podrlo ko se mi to ni uresniclo tako, da je zdaj moj moto GO WITH THE FLOW..",1
"Se bomo ze znasli  vsi so se..",1
"Tudi mi se bomo Ja gibanje tudi jaz pogresam..",1
"Se posebej tako, da se lahko s hcerko igram lovit, rolam, itd..",1
"Ker zdaj res ne morem nic od tega..",1
"me spika..",1
"Evo sem se narocila na pregled in ga imam jutri v lj.",1
"Predvidoma med 7.30-13/14h.",1
"Dala bom spet kri/urin, potem pa verjetno uz, morda ctg, posvet glede poroda itd.",1
"Mene spremlja samo moja G v ZD in ona se ne odloci o vrsti poroda niti kdaj bi sprozili, tako da navadno vse proti koncu posljejo se v porodnisnico ali pa vsaj h G, ki je tudi porodnicar...",1
"No jaz nameravam rodit v lj, ja.",1
"be, da bi morali enega ali oba preseliti v lj, jaz pa bi ostala drugje...",1
"No tega nocem.",1
"Pa malo sem imela spet visji pritisk tam ker sem bla ful zivcna pred pregledom kako je in sem ji kar rekla da me skrbi pritisk in da me tisci dol, da bi blo fino da se dogovorim kdaj in kako bi zakljucili. Tako da potem je dala napotnico.",1
"Sem ugotovila, da ce samo recem vse je ok, me naroci cez 4 mesece in cao.",1
"dvojckom B - ali ga bodo vlekli za nogice, ga skusali obrnit ali bi bil urgentni CR.",1
"Saj vem, ne mores vseh stvari v zivljenju planirat 100 % in moras verjet, da bo vse ok na koncu in jim zaupat ... Ker konec koncev tudi ce sta oba glavicno se lahko drugi zasuka za tem ko se prvi rodi in je ista situacija.",1
"orodnicar in kako je izkusen.",1
"Eni bi kar vse dvojcke s CR, drugi probavajo.",1
"Tako da sem rekla, da ce je oz.",1
"Kar preskocila bi porod.",1
"Ce ju tako cutis kot si napisala sta sigurno na glavo, ja  Superrr.",1
"No torej nisem samo jaz cudna, ampak je nosecnost z dvema res bolj naporna  Jaz bom jutri kar torbo v avto dala, ce bi me slucajno zaradi cesarkoli zadrzali. Nikoli ne ves.",1
"zdaj bo vsak teden trebuh dvakrat vecji hehe.",1
"No verjetno bo pri meni drugace, ker moja je pa ubistvu prav za dvojcke in nosecnice, ki so rizicne.",1
"Pri svoji ginekologinji ze kar nekaj casa nisem bila.",1
"Po moje bom njo videla komaj po porodu ali pa se kasneje.",1
"ma crpat, pa tistemu ta svoh dajat svoje mleko  Ja vcasih mores malo pojamrat ja, da dobis ubistvu kar ti pripada.",1
"Tudi jaz bom sedaj rekla, da me skrbi za njiju in da bi zelela preglede na 14dni. Saj glede korone se pocasi umirja situacija, oziroma sploh ne vem a je se kej govora o temu? Itak tv-ja ne gledamo v nasi hisi Ja saj pri dvojckih res ne mores vedeti kaj se vmes zgodi. Tudi ce sta oba glavicno je se vedno moznost, da se en notri zarotira. Po eni strani je mogoce najbolj varna pot CR..",1
"je pa to operacija in se jaz ne bi odlocila za njo, ce ne bo potrebna.",1
"Mislim, da je lazje roditi naravno.",1
"Tudi potem za dojenje in okrevanje.",1
"Je pa res dosti odvisno od tega kaksen porod imas.",1
"Sem slisala ze, da je blo tudi okrevanje po CR mala malica.",1
"Jaz sem imela dve leti nazaj laparoskopijo in sem okrevala zelo hitro, tudi nic protibolecinskih tablet nisem rabila.",1
"V roku 5 dni sem bila ze normalno aktivna..",1
"Ceprav mi takrat niso prerezali celega trebuha, ampak samo 4 luknjice.",1
"gace in ni za primerjat Pri mojem prvem porodu je bila vecino casa z mano babica..",1
"Porodnicar je prisu samo pogledat kako napredujem in potem ce je treba sivat.",1
"Zdaj bo pomoje ze zaradi tega, ker sta dvojcka drugace no..",1
"Bomo videli Bos ti kar kmalu povedala kako je Jaz pa ravnokar izpolnjujem vse obrazce, ki jih je treba oddati. Upam, da ne bom kaj pozabila..",0
"Evo, sem bila tam od 7.30 do skoraj 13h.",1
"Dobila sem zajtrk in kosilo, vmes med pregledi sem klepetala s puncami, ki so bile tam, tako da je slo kar hitro.",1
"Najprej das kri in urin, potem izpolnes ful nekih papirjev, dobila sem prebrat za cr za vsak slucaj, potem sem imela pogovor z anesteziologom - v cca 5 min, nato bolj kot ne vsem recejo da si idealni primer za spinalno, tako da sem potem itak rekla ok, pa naj bo spinalna ce bi slucajno imela napovedan cr.",1
"oglobis malo.",1
"Potem sem imela pregled pri ginekologu, vmes veckrat merjenje pritiska, na koncu ctg.",1
"Naceloma je bilo vse ok, edino spet pritisk je malo na meji, precej zaradi zivcnosti ...",1
"Tako da si moram doma naprej merit in v sredo imam spet pregled v lj.",1
"Ce bi pa pritisk ful narastel, imela glavobol, bolecino v zlicki, migetanje pred ocmi, pa prej nazaj.",1
"Mi je kar kul da spremljajo in me bodo redno gledali. Je rekel da morda bi me v sredo tudi zadrzali ali pa ne do poroda.",1
"7. tednu, kar je cez 14 dni...",1
"Je pa nameril fantka 2700 g in puncko 2500 g, je rekel da vazno da je prvi z glavo in da ni ful manjsi, da drugega potegnejo za nogice ven.",1
"Da v mojem primeru ga ne probavajo obrnit, ampak za nogice in ven.",1
"Da to ni nic takega, da je vcasih se bolje da ga zadrzijo tako kot pa ce je precno ali na glavi in se potem zasuka v precno...",1
"Sem izrazila skrb zaradi lege in so rekli da ah ne, da ti je njim kar rutina. Da ce pa ne gre pa pac naredijo cr.",1
"sploh ne bo slo pri nobenem naravno in bi treba cr.",1
"Saj sem danes videla da kar obvladajo in jim moram zaupat.",1
"Komu pa ce ne njim  Ctg je bil ok od obeh, je pa nekaj popadke risalo baje, sicer take svoh hribcke.",1
"Tako da upam da pritisk in jaz zdrzimo.",1
"Je pa rekla sestra da verjetno zato nisem mela kaksnih hujsih tezav ker sem visoka.",1
"Tako da naslednjo sredo ponovi vajo.",1
"hko kar zaupas.",1
"Ja za studente je verjetno res drugace, hehe.",1
"Ah nisi stara, saj je povprecna starost za prvorodke mislim da 30 +, tako da ti znizujes povprecje  Mislim da tudi mamico pripeljejo za otrokom v lj, ce je kaj narobe ali pa ne, ampak ne nujno da takoj.",1
"Vsaj par primerov poznam ko so sle par dni za njimi in so crpale, ja.",1
"Aka glede korone pa ne vem, menda se umirja.",1
"Jaz sem tudi imela operacijo slepica kot najstnica in splosno narkozo.",1
"No super, da si opravila pregled in za porocanje..",1
"Mogoce bodo tudi mene poslali gor..",1
"Glede na to, da so MOBI dvojcki in da je dobro, da ze prej odpravis vse te formalnosti, da ko imas za rodit se tega ne rabis izpolnjevat in to.",1
"Meni so sicer rekli, da ce rodim po 35.tednu cisto normalno vse zrihtajo v Po.",1
"In jim kar zaupam.",1
"Po moje zaradi dobrih izkusenj z njihovo bolnico.",1
"Hehe kako cudno deluje nase telo pred zdravniki..",1
"imas pritisk, meni se vse zile skrijejo in mi krvi ne morejo normalno vzet,..",1
"Res smo hecne..",1
"Zdaj si ze tako, dalec da tudi ce se zgodi vsak cas bosta OK  Ma ja sej so res profesionalci in obvladajo..",1
"Res meni se zdaj do tega pregleda tako vlece casssss..",1
"e, ki ima dvojcke..",1
"Tako da res ne vem kaj me caka..",1
"Ni mi noben se govoru izkusnje in naj se pazim, ki je res to dozivel..",1
"Je pa reklo ene par pametnjakovicev, da zdaj pa bo..",1
"Da ne bom spala in imela nic od zivljenja naslednje 2 leti..",1
"Ampak jih ne poslusam..",1
"Heh no saj ce imas strokovnjakinjo mislim da te bo tudi ona lahko vodila brez tezav do konca, ce bo vse ok.",1
"Jaz sem videla da moja ni nic konkretna na koncu in sem jo zato prosila, me pa ni mogla zavrnit, ker imam pri njej res vedno visji pritisk. In mi je kul da vse natancno spremljajo in da me redno narocajo.",1
"Saj teden je hitro okrog in enkrat bo pac treba zakljucit  Moram ta teden vprasat na kaksen nacin sprozijo navadno, ali z umetnimi ali z gelom ali da kar ovoje predrejo...",1
"ko bo cas.",1
"Ti pa ce imas super izkusnje s PO mislim da je prav da gres tja, ker je zelo pomembno da jim zaupas.",1
"Ker psiha igra res veliko vlogo, tako kot si rekla glede zil in pritiska.",1
"Jaz tudi ne poznam prav tako osebno kaksne z dvojcki, da bi jo lahko kar vse po vrsti sprasevala, sem pa na fb videla nekaj skupin in nekaj spletnih strani mamic z dvojcki in je kar precj koristnih nasvetov.",1
"em pa da bodo potem z vozickom imeli spet nasvete in pripombe  No vsaj v Lj pravijo da jih kar ustavljajo, pri nas bo bolj mir, hehe.",1
"Mislim da so nam z namenom namenjeni in bomo ze sfolgali nekako.",1
"Ja baje ne smejo biti partnerji zraven ves cas, vsaj v vecini porodnisnic ne, ampak samo ko je prav akcija v porodni. Ne vem, bom vprasala ta teden kako je kaj.",1
"Ja sej po moje tudi. Zato so me k njej poslali. Edino potem, ce bi res se zacelo odvijat pred 35.tednom mam namen it v Po in me bodo ze poslali naprej ce bo treba.",1
"Bom pa zdaj, drugace kakor prvic.",1
"Prvic sem cakala doma dokler mi ni voda odtekla oz sem cakala doma na popadke na 5min.",1
"Zdaj bomo pa kaj prej verjetno sli, da ce bi blo pred 35.tednom, da bo se vedno casa it do Lj.",1
"Mam pa tudi tasco v Po, da lahko kaksen dan pred porodom prespim pri njej in pol v roku 2min sem v porodnisnici, ce je treba.",1
"o bo se vse za videt..",1
"Hehe najprej moram ugotovit ce sta mala dva res na glavo kakor si mislim, da sta  jst sm se nekako ze odlocla, da bom rodila naravno in to je to..",1
"Ja to tudi mene zanima, ce ti sprozijo kaj naredijo..",1
"Mozno, da dajo umetne popadke, pa potek predrejo ovoje..",1
"Ko ze popadki primejo, da pospesijo porod..",1
":) hehe jaz se ne bom sprasevala.",1
"Se mi se ne mudi No pol si bova midve izmenjevali info.",1
"Jaz bom tebi kaj svetovala iz izkusenj po prvem porodu..",1
"kar ne predstavljam..",1
"Imam v glavi, da bomo meli dva dojencka..",1
"Ampak sploh nevem kako bo to izgledalo..",1
"Pa se enaka bosta..",1
"Ah seveda da bos zdrzala dlje kot do 35. tedna.",0
"Saj potem tedni kar nekako hitro grejo ...",1
"Jaz imam take mesane obcutke, na momente bi rada cim prej spoznala strucki, po drugi strani pa je fino jih donosit in tudi poroda me je se malo strah, se moram se malo psihicno pripravit da je to pot do otroka in da bolecina potem mine in verjet, da ne bo vecjih komplikacij.",1
"a ja.",1
"Hm, jaz mislim itak da veliko puncam z dvojcki kar sprozijo, ce se bo zacelo spontano bom pa pac se zrihtala, pocakala na prevoz ce ne bo glih voda odtekla in sla.",1
"Kaj pa ves, sta le dva, pomojem je fino da vejo da prihajas da ne prides glih 10 cm odprt tja, da se ekipa malo pripravi, da preverijo lego otrok pa ctg ...",1
"Ceprav vem da zna trajat in si lahko vec dni tam ...",1
"Ampak jaz bi kar prej sla.",1
"Ti imas pa pomojem dobre moznosti, da bos hitro rodila.",0
"tudi nekateri pravijo da se dvojcki ko se zacne kar hitro rodijo.",1
"No ne vem, par punc je napisalo, da ko so jim sprozili je od zacetka do konca trajalo od par ur do max 1 dne.",1
"Hehe ja zanimivo bo z dvema  Baje je dobro ustvarit tako rutino da ju hkrati hranis, dajes spat itd.",1
"Upam da bo vse ok na pregledu.",1
"In da bi prilezli do donosenosti in cca 3 kg.",1
"Jaz sem jo kupila v Crni luknji v Ljubljani. Pa niti ni bila tako draga.",1
"Lahko jo tudi sama nardis ce imas cas.",1
"Rabis samo 1 napihnjrn balon, mekol - lepilo za les in casopisni papir.",1
"Balon oblepis s tem, pustis da se posusi. Prepiknes balon.",1
"Skozi luknjo ki ostane (ponavadi tam kjer se balon zaveze) napolnis s sladkarijami in ppotem lukno zapres.",1
"Nakoncu samo se okrasis z barvnim papirjem, super je npr krep papir.",1
"Lahko se tudi poigravas in nardis razlicne oblike.",1
"Ce imas otroke pa packanje prepuszi njim.",1
"Tudi pri meni..",1
"Vec informacij dobis na fb.",1
"-ku.",1
"v trgovini Tedi, razlicnih oblik.",1
"Zanima me predvsem za otrosko opremo (za dvojcka) torej vse potrebujem ...",1
"Jaz sem bila prejsnji teden v Ikei v Italiji v Vilesu.",1
"Pri nas je otroska sobica komplet z Ikeje.",1
"Mislim, da se kar splaca, tudi izbire je veliko in predvsem imas vse na enem mestu - tudi ostale stvari za stanovanje.",1
"Jaz mislim, da ne, ker to ni pohistvo, ki bi zdrzalo kaj vec kot eno krajse otrosko obdobje, kaj sele celo otrostvo in mladost.",1
"Plus montaza je tako kot je,home made.",1
"Meni je ljubsa domaca proizvodnja, ki vsaj pri nas leta ali celo deset_letja drzi prvotno obliko ob normalni uporabi in vzdrzevanju.",1
"Imamo dvojcka.",1
"Iz Ikeje smo imeli zlozljivo previjalno mizo in stolcke - oboje Antilop.",1
"Res so nam dobro sluzili in jih priporocam.",1
"Nekaj opreme smo kupili rabljeno - lupinice Romer, posteljici Lip Poljcane (moznost dvigovanja in spuscanja stranice).",1
"Najdrazji je bil nov vozicek - TFK (650EUR).",1
"Vsa oprema - brez cunjic, me je stala manj kot 1000 EUR.",1
"Irenav prosila bi te, da mi poves kaj vec o TFK vozicku, meni je tudi ta vsec.",1
"Za ostale inf.",1
"TFKjev vozicek je bil super.",1
"Nekaj imas o njem tudi na forumu.",1
"Jaz sem imela model 2008 oranzne barve.",1
"Ker pa je bil tezak in velik (zasede cel pritlaznik v avtu), bi se verjetno sedaj odlocila za cossato ali maclarena.",1
"Ko sta bila stara nekje 1,5 let sem kupila marelo, ki pa sem jo spravila tudi v moj avto.",1
"s partnerjem se zanimava za posvojitev otroka iz Makedonije.",1
"Zadnjic sem brala intervju z lezbicnim parom,  ki imata otroka.",1
"In eno izmed vprasanj je tudi bilo kako je ena izmed njiju zanosila, glede na to, da umetna oploditev samskih zensk v Sloveniji ni dovoljena.",1
"Pa sta rekli, da sta uporabili ```loncek metodo```.",1
"Ne, ne...",1
"niste dojele poante.",1
"o fak...",1
"o tem niti ne razmisljam, ker je po naravni poti vse prevec leps...",1
"Sem darovalec, pripravljen pomagati brez pricakovanja nicesar v zameno.",1
"Verjamem, da je to lep nacin za prinasanje srece.",1
"Imam odlicne gene.",1
"Zelene oci, rjavi lasje, visok 1,80 m, vitek in atletski. Imam odlicne gene in imam nedavne preiskave, ki dokazujejo moje popolno zdravje in plodnost.",1
"Pisite mi sporocilo na donorlife@mail.",1
"Zaka lepo da si se oglasila.",1
"Jaz pa sem vremenska in se dans ne pocutim ravno najbolje.",1
"Ceprav se mi malo dozdeva, da ne bom vec dolgo noseca.",1
"Ampak dokler bolecine pojenjajo ce pocivam naj bi blo vse se v redu.",1
"Komaj cakam na pregled, da mi povejo kako in kaj.",1
"Samo ponavadi se izkazeda je vse super in da bom kar lepo se noseca nekaj casa.",1
"Kar mi je sicer cisto vsec ampak postaja izredno naporno.",1
"Pridruzujem se forumu.",1
"Forumu sem se pridruzila, ker resno razmisljam o tem, da bi zamenjala ginekologa in me zanima, kaksne so vase izkusnje.",1
"Moj ginekolog me je do zdaj obravnaval, kot vse druge nosecnice: UZ sem pri njemu imela samo 1x, kri so mi vzeli samo 1x, vodo 2x (sem v 18 tednu).",1
"V 12 tednu sem sla na nuhalno.",1
"Takrat sem izvedela, da gre za mo-bi dvojcka.",1
"em to povedala sestram pri mojem ginekologu, so odgovorile, da kaj takega se niso slisale.",1
"Skrbi me predvsem zato, ker imam kar nekaj problemov: obcasno mocno povisan srcni utrip (do 150), relativno visok krvni tlak (150/80), obcasne mocne glavobole (ki smo jih pripisali vnetju sinusov) in pa zacela sem ze zatekati (mravljinci v obeh rokah ponoci).",1
"ico spodobi. Ne vem, ali so ti problemi tipicni za nosecnice z dvojcki..",1
"Naslednji pregled imam sele 23. marca.",1
"Do takrat bo minilo ze 2 meseca od zadnjega UZ pregleda.",1
"Med tem casom nimam pojma ali moja otrocicka dovolj hitro in predvsem enako hitro rasteta (kar je pri mo-bi dvojckih se posebej pomembno).",1
"Kar se pa tvojih tezav tice pa mislim, da bi res menjala.",1
"Jaz sem sicer imela v tem obdobju kot si zdaj ti enako pregledov, samo nosim dvojajcne dvojcke in nisem imela do sedaj nobenih posebnih tezav.",1
"Mene je pa ponoci sraufalo po jajcnikih, pa gnalo na wc.",1
"Ko sem ravno zadremala pa se kislina in sem cisto neprespana.",1
